artifact_id,artifact_path,artifact_type,artifact_version,artifact_sha256,producing_run_id,parent_artifact_ids,task,model_family,split_hash,feature_version,label_version,config_hash,model_sha256,calibrator_sha256,creation_commit,metadata_ref,generating_script,creation_date_utc,partition,probability_type,prediction_population_hash,calibration_method,threshold_criterion,threshold_value,evaluator_version,metric_implementation_version,slice_spec_hash,dataset_version,mimic_code_commit,extraction_sha256,cohort_version,feature_dictionary_sha256,event_dict_version,preprocessor_sha256,environment_sha256,run_type,status
phase22:pulkit_gaps:95ab61d78b49b0f5,docs/evidence/models/deferred/pulkit_evidence_checklist.md,evidence_pulkit_gaps,vedant_evidence_v1,95ab61d78b49b0f538c76c617f3e681ad53ab10b4389be8cf9e6310dcff1b90e,,,,,,,,adb903e7b9198eb0f5d97a5127c5846bd32b5ffdfb54df4989bcd97b3f41f3de,,,,,src/evidence/generate.py,,,,,,,,,,,,,,,,,,,development,registered
phase22:bibliography:11f89c770d4487d2,docs/evidence/models/deferred/bibliography_verification.md,evidence_bibliography,vedant_evidence_v1,11f89c770d4487d25bf0742f08bfc954bda906ed5bffdae35a53bc28fbe1bcb0,,,,,,,,adb903e7b9198eb0f5d97a5127c5846bd32b5ffdfb54df4989bcd97b3f41f3de,,,,,src/evidence/generate.py,,,,,,,,,,,,,,,,,,,development,registered
phase22:pulkit_handoff:8308278d1fc9eb14,docs/evidence/models/manifests/pulkit_handoff_status.json,evidence_pulkit_handoff,vedant_evidence_v1,8308278d1fc9eb14e2f0da3763b427e5e7f754a5cdfd035d330e5ef0817d864d,,,,,,,,adb903e7b9198eb0f5d97a5127c5846bd32b5ffdfb54df4989bcd97b3f41f3de,,,,,src/evidence/generate.py,,,,,,,,,,,,,,,,,,,development,registered
phase12-xgb-recovery-001-attempt-1:model:recovery24,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/bundle/recovery_24h.json,model_checkpoint,xgb_native_json_v1,e4cdf58cc66b22521cc8a3635237f5c61903b89e868f506d5ee90f4a7c4563bc,phase12-xgb-recovery-001-attempt-1,,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,225fc3b9f3891a797209a3929c35631e7ea68338443215ad510280ac5e77c720,e4cdf58cc66b22521cc8a3635237f5c61903b89e868f506d5ee90f4a7c4563bc,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:11.914723Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-001-attempt-1:model:recovery48,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/bundle/recovery_48h.json,model_checkpoint,xgb_native_json_v1,856aba0f14285a109f4654b39c38a84840cad971b9534df2ce4689d9e32a5446,phase12-xgb-recovery-001-attempt-1,,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,225fc3b9f3891a797209a3929c35631e7ea68338443215ad510280ac5e77c720,856aba0f14285a109f4654b39c38a84840cad971b9534df2ce4689d9e32a5446,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:11.914723Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-001-attempt-1:bundle,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/bundle/bundle.metadata.json,model_bundle_metadata,canonical_xgb_candidate_bundle_v1,7d605aa86de68c259a5b9107841ee244bce9f92c63c047991efc46b1bf35b775,phase12-xgb-recovery-001-attempt-1,phase12-xgb-recovery-001-attempt-1:model:recovery24;phase12-xgb-recovery-001-attempt-1:model:recovery48,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,225fc3b9f3891a797209a3929c35631e7ea68338443215ad510280ac5e77c720,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:11.914723Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-001-attempt-1:prediction:1,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/validation_predictions_24h.jsonl,prediction,phase12_validation_prediction_v1,3b62f2549c6e26252e0e07d1b714fe5690bf9f20d8e598ed4cecfbfc4c6aeb71,phase12-xgb-recovery-001-attempt-1,phase12-xgb-recovery-001-attempt-1:model:recovery24,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,225fc3b9f3891a797209a3929c35631e7ea68338443215ad510280ac5e77c720,e4cdf58cc66b22521cc8a3635237f5c61903b89e868f506d5ee90f4a7c4563bc,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:11.914723Z,validation,,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-001-attempt-1:prediction:2,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/validation_predictions_48h.jsonl,prediction,phase12_validation_prediction_v1,cf02a7020f39936f7561194825518d5ad79d591e016dead433db969683f5b720,phase12-xgb-recovery-001-attempt-1,phase12-xgb-recovery-001-attempt-1:model:recovery48,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,225fc3b9f3891a797209a3929c35631e7ea68338443215ad510280ac5e77c720,856aba0f14285a109f4654b39c38a84840cad971b9534df2ce4689d9e32a5446,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:11.914723Z,validation,,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-001-attempt-1:metrics,artifacts/search/xgb/phase12/recovery/xgb-recovery-001/attempt-1/validation_metrics.json,metric_table,phase12_validation_metrics_v1,6149a0138345edfc2d011c4f280340d118e690d4389440bb0d5a8fd8445481d7,phase12-xgb-recovery-001-attempt-1,phase12-xgb-recovery-001-attempt-1:prediction:1;phase12-xgb-recovery-001-attempt-1:prediction:2,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,225fc3b9f3891a797209a3929c35631e7ea68338443215ad510280ac5e77c720,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:11.914723Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-002-attempt-1:model:recovery24,artifacts/search/xgb/phase12/recovery/xgb-recovery-002/attempt-1/bundle/recovery_24h.json,model_checkpoint,xgb_native_json_v1,4cdf3984b2bd10f26951b1e2f559d3b4157e1795ca159537b6cdf72a90cb92b2,phase12-xgb-recovery-002-attempt-1,,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,c1c0f2747621d29d18e542d4d27dfb0180144cb7a885f16a052cc5636eaf8701,4cdf3984b2bd10f26951b1e2f559d3b4157e1795ca159537b6cdf72a90cb92b2,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/recovery/xgb-recovery-002/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:20.410910Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-002-attempt-1:model:recovery48,artifacts/search/xgb/phase12/recovery/xgb-recovery-002/attempt-1/bundle/recovery_48h.json,model_checkpoint,xgb_native_json_v1,3c7477fdf4b490865581f8fbbd820fd3299878c2b721ba645f9b7977b49bb4d3,phase12-xgb-recovery-002-attempt-1,,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,c1c0f2747621d29d18e542d4d27dfb0180144cb7a885f16a052cc5636eaf8701,3c7477fdf4b490865581f8fbbd820fd3299878c2b721ba645f9b7977b49bb4d3,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/recovery/xgb-recovery-002/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:20.410910Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-002-attempt-1:bundle,artifacts/search/xgb/phase12/recovery/xgb-recovery-002/attempt-1/bundle/bundle.metadata.json,model_bundle_metadata,canonical_xgb_candidate_bundle_v1,89419b2f82a700953649305f4f72b70db678cc6e83112c4bef783dbd921a3345,phase12-xgb-recovery-002-attempt-1,phase12-xgb-recovery-002-attempt-1:model:recovery24;phase12-xgb-recovery-002-attempt-1:model:recovery48,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,c1c0f2747621d29d18e542d4d27dfb0180144cb7a885f16a052cc5636eaf8701,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:20.410910Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-002-attempt-1:prediction:1,artifacts/search/xgb/phase12/recovery/xgb-recovery-002/attempt-1/validation_predictions_24h.jsonl,prediction,phase12_validation_prediction_v1,997efa8de3cba2e8fd30b3841cc2bc123f463ec046779dbe12267250f9b45e8f,phase12-xgb-recovery-002-attempt-1,phase12-xgb-recovery-002-attempt-1:model:recovery24,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,c1c0f2747621d29d18e542d4d27dfb0180144cb7a885f16a052cc5636eaf8701,4cdf3984b2bd10f26951b1e2f559d3b4157e1795ca159537b6cdf72a90cb92b2,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:20.410910Z,validation,,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-002-attempt-1:prediction:2,artifacts/search/xgb/phase12/recovery/xgb-recovery-002/attempt-1/validation_predictions_48h.jsonl,prediction,phase12_validation_prediction_v1,f1d20cbaaa929c297f6cb90b211d05d8b40322340af72131fdb01014a60fb024,phase12-xgb-recovery-002-attempt-1,phase12-xgb-recovery-002-attempt-1:model:recovery48,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,c1c0f2747621d29d18e542d4d27dfb0180144cb7a885f16a052cc5636eaf8701,3c7477fdf4b490865581f8fbbd820fd3299878c2b721ba645f9b7977b49bb4d3,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:20.410910Z,validation,,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-002-attempt-1:metrics,artifacts/search/xgb/phase12/recovery/xgb-recovery-002/attempt-1/validation_metrics.json,metric_table,phase12_validation_metrics_v1,5188eca96d5f7c1ed3b151a15f20b36e932f1bd87c0316e61faa8e234cf4aad9,phase12-xgb-recovery-002-attempt-1,phase12-xgb-recovery-002-attempt-1:prediction:1;phase12-xgb-recovery-002-attempt-1:prediction:2,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,c1c0f2747621d29d18e542d4d27dfb0180144cb7a885f16a052cc5636eaf8701,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:20.410910Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-003-attempt-1:model:recovery24,artifacts/search/xgb/phase12/recovery/xgb-recovery-003/attempt-1/bundle/recovery_24h.json,model_checkpoint,xgb_native_json_v1,1dea80c52c0985a9a89485174bc8587ce8d568cf01df2faad14eb0a3ccd1744d,phase12-xgb-recovery-003-attempt-1,,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,05c5cbaeb9bac4103408f86dce48ab37dd771675635c5bffb446c414d43ed2b6,1dea80c52c0985a9a89485174bc8587ce8d568cf01df2faad14eb0a3ccd1744d,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/recovery/xgb-recovery-003/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:23.765581Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-003-attempt-1:model:recovery48,artifacts/search/xgb/phase12/recovery/xgb-recovery-003/attempt-1/bundle/recovery_48h.json,model_checkpoint,xgb_native_json_v1,f75bc869bd7bc05f3cfcb406a9aa0206a76f62d137fae908f41b6b8a2182ec5c,phase12-xgb-recovery-003-attempt-1,,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,05c5cbaeb9bac4103408f86dce48ab37dd771675635c5bffb446c414d43ed2b6,f75bc869bd7bc05f3cfcb406a9aa0206a76f62d137fae908f41b6b8a2182ec5c,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/recovery/xgb-recovery-003/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:23.765581Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-003-attempt-1:bundle,artifacts/search/xgb/phase12/recovery/xgb-recovery-003/attempt-1/bundle/bundle.metadata.json,model_bundle_metadata,canonical_xgb_candidate_bundle_v1,59179d25ddace7ce29b3d1f7e31af56b26f6132362f3d14c2f69c5465f9929bf,phase12-xgb-recovery-003-attempt-1,phase12-xgb-recovery-003-attempt-1:model:recovery24;phase12-xgb-recovery-003-attempt-1:model:recovery48,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,05c5cbaeb9bac4103408f86dce48ab37dd771675635c5bffb446c414d43ed2b6,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:23.765581Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-003-attempt-1:prediction:1,artifacts/search/xgb/phase12/recovery/xgb-recovery-003/attempt-1/validation_predictions_24h.jsonl,prediction,phase12_validation_prediction_v1,a49c3f25d133e4233942b826e27dac91e5e6c38a9407a2464aad8036e8901535,phase12-xgb-recovery-003-attempt-1,phase12-xgb-recovery-003-attempt-1:model:recovery24,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,05c5cbaeb9bac4103408f86dce48ab37dd771675635c5bffb446c414d43ed2b6,1dea80c52c0985a9a89485174bc8587ce8d568cf01df2faad14eb0a3ccd1744d,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:23.765581Z,validation,,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-003-attempt-1:prediction:2,artifacts/search/xgb/phase12/recovery/xgb-recovery-003/attempt-1/validation_predictions_48h.jsonl,prediction,phase12_validation_prediction_v1,1d841ae6b383b7d8a39a382778cdb1dd8fa0d1a420ad8584ae6f30b6f843cc71,phase12-xgb-recovery-003-attempt-1,phase12-xgb-recovery-003-attempt-1:model:recovery48,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,05c5cbaeb9bac4103408f86dce48ab37dd771675635c5bffb446c414d43ed2b6,f75bc869bd7bc05f3cfcb406a9aa0206a76f62d137fae908f41b6b8a2182ec5c,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:23.765581Z,validation,,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-003-attempt-1:metrics,artifacts/search/xgb/phase12/recovery/xgb-recovery-003/attempt-1/validation_metrics.json,metric_table,phase12_validation_metrics_v1,bf14a4bfc3d899424a1569adc85edd22e252b076b59e4e91d8bf2e78665fd6a7,phase12-xgb-recovery-003-attempt-1,phase12-xgb-recovery-003-attempt-1:prediction:1;phase12-xgb-recovery-003-attempt-1:prediction:2,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,05c5cbaeb9bac4103408f86dce48ab37dd771675635c5bffb446c414d43ed2b6,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:23.765581Z,validation,,,,,,stay_balanced_metrics_v1,stay_balanced_metrics_v1,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-004-attempt-1:model:recovery24,artifacts/search/xgb/phase12/recovery/xgb-recovery-004/attempt-1/bundle/recovery_24h.json,model_checkpoint,xgb_native_json_v1,4448b19eb9f824534fb779aff2d54741d2d7385f0d5963ec1d182a97ea4c0e54,phase12-xgb-recovery-004-attempt-1,,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,9e3948c90e4c6bf0f35ccc881680f94abd9b756cbc920a1ac8b6dc84e1b69d3e,4448b19eb9f824534fb779aff2d54741d2d7385f0d5963ec1d182a97ea4c0e54,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/recovery/xgb-recovery-004/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:28.561512Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-004-attempt-1:model:recovery48,artifacts/search/xgb/phase12/recovery/xgb-recovery-004/attempt-1/bundle/recovery_48h.json,model_checkpoint,xgb_native_json_v1,c45527a7ca5f8cdcb7fafe8441e1d04d389070ed236fcac7eb52dccfdadfadc5,phase12-xgb-recovery-004-attempt-1,,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,9e3948c90e4c6bf0f35ccc881680f94abd9b756cbc920a1ac8b6dc84e1b69d3e,c45527a7ca5f8cdcb7fafe8441e1d04d389070ed236fcac7eb52dccfdadfadc5,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,artifacts/search/xgb/phase12/recovery/xgb-recovery-004/attempt-1/bundle/bundle.metadata.json,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:28.561512Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-004-attempt-1:bundle,artifacts/search/xgb/phase12/recovery/xgb-recovery-004/attempt-1/bundle/bundle.metadata.json,model_bundle_metadata,canonical_xgb_candidate_bundle_v1,2fc1931a9eca62e5f297067ae29c1b71c5989d391e15078f408d6e74e6d9439a,phase12-xgb-recovery-004-attempt-1,phase12-xgb-recovery-004-attempt-1:model:recovery24;phase12-xgb-recovery-004-attempt-1:model:recovery48,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,9e3948c90e4c6bf0f35ccc881680f94abd9b756cbc920a1ac8b6dc84e1b69d3e,,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:28.561512Z,,,,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
phase12-xgb-recovery-004-attempt-1:prediction:1,artifacts/search/xgb/phase12/recovery/xgb-recovery-004/attempt-1/validation_predictions_24h.jsonl,prediction,phase12_validation_prediction_v1,16457b631146ee0304b66e04ab866882ebb18e9cd74e813712ecebab83ecfe1c,phase12-xgb-recovery-004-attempt-1,phase12-xgb-recovery-004-attempt-1:model:recovery24,recovery,xgboost,3d6af5298f219f4608e5318ca09856642a1918a1154563ed0e8aec1785563cf6,synthetic_feature_schema_v2,synthetic_xgb_target_contract_v1,9e3948c90e4c6bf0f35ccc881680f94abd9b756cbc920a1ac8b6dc84e1b69d3e,4448b19eb9f824534fb779aff2d54741d2d7385f0d5963ec1d182a97ea4c0e54,,d72e2c8220ee65afe777fddf09c017f1d4ab8a4b,,scripts/run_phase12_xgb_search.py,2026-09-21T18:36:28.561512Z,validation,,ca601537fcf627651b1bbaca42021ed360c1b4572318587a7b887b82cd2a9ffe,,,,,,,,,,,,,c28bfdfbd83f08de96c30da94557a4da158ce28fedda254c1823be7b27fd6eb0,81e0478f5f71429426dedb1785a56ec03bff34947c37309a3b7b503f2efdeaf5,scientific,registered
